Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(355.0, 404.0)","(932.0, 439.0)","(575.7550659179688, -504.0188903808594, 294.161376953125)","(656.01, 371.32)","(930.05, 435.24)","(641.408325,-472.421204,326.035614)"
"(353.0, 401.0)","(932.0, 439.0)","(575.2415161132812, -504.4896545410156, 293.6871337890625)","(655.9, 371.36)","(930.93, 435.29)","(641.539612,-472.538483,326.100800)"
"(352.0, 400.0)","(934.0, 438.0)","(575.2606201171875, -504.9996643066406, 293.67120361328125)","(655.7, 371.26)","(932.44, 435.55)","(641.762329,-472.741089,326.189911)"
"(347.0, 398.0)","(936.0, 436.0)","(574.3505859375, -506.11492919921875, 293.1524658203125)","(655.62, 371.25)","(934.26, 435.94)","(642.069275,-472.952606,326.321014)"
"(346.0, 402.0)","(939.0, 434.0)","(574.6134643554688, -506.40887451171875, 293.6569519042969)","(656.04, 371.28)","(936.17, 436.1)","(642.501770,-473.132416,326.531860)"
"(347.0, 398.0)","(939.0, 438.0)","(574.8173217773438, -506.3384094238281, 293.28857421875)","(655.81, 371.33)","(938.25, 436.84)","(642.826355,-473.363586,326.656769)"
"(345.0, 401.0)","(941.0, 435.0)","(574.6713256835938, -506.7762145996094, 293.56304931640625)","(655.57, 371.13)","(941.37, 438.99)","(643.347107,-473.642395,326.786102)"
"(339.0, 400.0)","(944.0, 440.0)","(573.8482055664062, -507.5471496582031, 292.81427001953125)","(655.75, 371.19)","(949.97, 440.91)","(644.930054,-474.567413,327.477142)"
"(338.0, 400.0)","(944.0, 435.0)","(573.5203247070312, -508.01409912109375, 292.88812255859375)","(655.97, 371.35)","(952.86, 441.66)","(645.502197,-474.841980,327.734436)"
"(334.0, 402.0)","(945.0, 438.0)","(572.89111328125, -508.2120361328125, 292.55224609375)","(656.0, 371.17)","(954.79, 442.44)","(645.858093,-475.040253,327.857117)"
"(335.0, 402.0)","(949.0, 438.0)","(573.6751708984375, -508.58642578125, 292.9481201171875)","(655.99, 371.29)","(956.35, 443.25)","(646.144165,-475.170776,327.964813)"
"(333.0, 402.0)","(948.0, 439.0)","(573.1124877929688, -508.61968994140625, 292.61029052734375)","(655.55, 371.25)","(958.6, 442.89)","(646.436768,-475.537598,328.125244)"
"(327.0, 401.0)","(953.0, 439.0)","(572.4552001953125, -509.9874267578125, 292.1866149902344)","(655.9, 371.35)","(959.79, 442.56)","(646.723511,-475.666046,328.294403)"
"(332.0, 401.0)","(957.0, 440.0)","(574.1503295898438, -509.84063720703125, 293.00592041015625)","(655.96, 371.39)","(959.94, 442.29)","(646.760498,-475.695282,328.330444)"
"(327.0, 404.0)","(959.0, 440.0)","(573.3973388671875, -510.4033203125, 292.81951904296875)","(655.77, 371.27)","(960.41, 441.55)","(646.788696,-475.841034,328.374756)"
"(324.0, 402.0)","(960.0, 439.0)","(572.7926635742188, -511.0964660644531, 292.4127502441406)","(655.83, 371.26)","(960.92, 441.33)","(646.889343,-475.916260,328.436249)"
"(320.0, 406.0)","(962.0, 438.0)","(572.2659912109375, -511.534423828125, 292.46197509765625)","(655.98, 371.28)","(962.39, 441.06)","(647.180054,-476.105042,328.597595)"
"(322.0, 406.0)","(961.0, 435.0)","(572.5061645507812, -511.3979797363281, 292.7350769042969)","(656.3, 371.45)","(963.59, 441.01)","(647.466858,-476.212128,328.756744)"
"(321.0, 405.0)","(960.0, 436.0)","(572.1386108398438, -511.4001159667969, 292.4287109375)","(655.96, 371.27)","(964.09, 442.0)","(647.489197,-476.255310,328.700409)"
"(317.0, 404.0)","(964.0, 438.0)","(571.8202514648438, -512.278564453125, 292.0862121582031)","(655.93, 371.35)","(964.74, 442.03)","(647.598877,-476.333282,328.759125)"
"(315.0, 405.0)","(967.0, 439.0)","(571.84033203125, -512.7172241210938, 292.1100158691406)","(655.92, 371.34)","(968.3, 441.9)","(648.225037,-476.799194,329.077332)"
"(314.0, 406.0)","(966.0, 438.0)","(571.48291015625, -512.6963500976562, 292.04559326171875)","(655.85, 371.32)","(969.85, 441.56)","(648.478516,-477.031738,329.220154)"
"(316.0, 404.0)","(967.0, 440.0)","(572.058837890625, -512.6163940429688, 292.10491943359375)","(656.24, 371.31)","(970.41, 440.92)","(648.657715,-477.106873,329.344574)"
"(311.0, 406.0)","(973.0, 440.0)","(571.8282470703125, -513.7461547851562, 292.10943603515625)","(655.8, 371.3)","(971.65, 440.85)","(648.775757,-477.321350,329.404663)"
"(312.0, 406.0)","(978.0, 441.0)","(572.7697143554688, -514.173583984375, 292.5360412597656)","(655.9, 371.27)","(972.44, 440.95)","(648.939636,-477.405762,329.479187)"
