Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(366.0, 386.0)","(933.0, 458.0)","(578.27099609375, -503.0046081542969, 293.2752990722656)","(367.36, 386.72)","(933.35, 451.92)","(578.513733,-503.269989,293.749542)"
"(365.0, 386.0)","(935.0, 458.0)","(578.337890625, -503.3633728027344, 293.304443359375)","(366.36, 386.93)","(934.93, 451.44)","(578.515320,-503.594116,293.784271)"
"(364.0, 386.0)","(935.0, 458.0)","(578.1173095703125, -503.4770202636719, 293.1905212402344)","(364.98, 387.35)","(934.62, 451.62)","(578.180359,-503.665588,293.632294)"
"(362.0, 386.0)","(935.0, 457.0)","(577.655517578125, -503.7759704589844, 293.001220703125)","(364.13, 387.42)","(935.08, 451.34)","(578.054810,-503.832733,293.584717)"
"(361.0, 387.0)","(935.0, 457.0)","(577.4595947265625, -503.8076171875, 292.969482421875)","(362.28, 387.34)","(935.71, 451.14)","(577.730652,-504.140717,293.419647)"
"(359.0, 387.0)","(937.0, 457.0)","(577.3045043945312, -504.2796325683594, 292.88397216796875)","(360.8, 387.63)","(936.4, 450.79)","(577.502625,-504.394409,293.337189)"
"(358.0, 387.0)","(937.0, 456.0)","(577.0629272460938, -504.46484375, 292.808349609375)","(360.03, 388.01)","(936.94, 450.64)","(577.416077,-504.527405,293.324768)"
"(358.0, 387.0)","(940.0, 456.0)","(577.4916381835938, -504.8320007324219, 293.0217590332031)","(359.41, 388.27)","(937.37, 450.44)","(577.342896,-504.643341,293.313690)"
"(356.0, 388.0)","(941.0, 456.0)","(577.2173461914062, -505.0993957519531, 292.94683837890625)","(358.14, 389.63)","(938.23, 449.91)","(577.208008,-504.819031,293.362305)"
"(355.0, 388.0)","(941.0, 456.0)","(576.9961547851562, -505.2129211425781, 292.8325500488281)","(357.09, 390.52)","(942.03, 449.14)","(577.524780,-505.384857,293.615570)"
"(354.0, 388.0)","(941.0, 456.0)","(576.77490234375, -505.32635498046875, 292.7182312011719)","(355.84, 390.65)","(942.26, 449.06)","(577.282471,-505.549713,293.502625)"
"(352.0, 388.0)","(942.0, 456.0)","(576.4749755859375, -505.6756896972656, 292.5605163574219)","(354.34, 391.08)","(943.41, 449.14)","(577.126953,-505.819458,293.445068)"
"(351.0, 388.0)","(943.0, 456.0)","(576.39599609375, -505.9115295410156, 292.5169982910156)","(353.51, 391.45)","(944.76, 448.93)","(577.140442,-506.063202,293.484436)"
"(350.0, 389.0)","(941.0, 447.0)","(575.7255859375, -506.3396301269531, 292.686279296875)","(352.12, 391.8)","(945.3, 448.94)","(576.918396,-506.257324,293.391998)"
"(349.0, 389.0)","(942.0, 444.0)","(575.582763671875, -506.7885437011719, 292.7559814453125)","(351.22, 392.01)","(945.54, 448.8)","(576.755493,-506.381409,293.328552)"
"(348.0, 389.0)","(946.0, 449.0)","(576.0340576171875, -507.0346374511719, 292.7343444824219)","(350.75, 392.24)","(946.21, 448.59)","(576.748047,-506.512634,293.349213)"
"(626.0, 434.0)","(945.0, 448.0)","(638.330322265625, -472.0252990722656, 328.1063232421875)","(349.1, 392.55)","(946.91, 448.31)","(576.483643,-506.779541,293.245850)"
"(345.0, 390.0)","(944.0, 448.0)","(575.090087890625, -507.1192932128906, 292.3700256347656)","(347.77, 392.79)","(948.05, 447.94)","(576.348694,-507.075989,293.207825)"
"(344.0, 390.0)","(945.0, 448.0)","(575.0098876953125, -507.35467529296875, 292.3258056640625)","(346.54, 392.76)","(949.2, 447.78)","(576.234680,-507.369537,293.151428)"
"(344.0, 390.0)","(950.0, 448.0)","(575.7169799804688, -507.965087890625, 292.677978515625)","(345.23, 392.76)","(950.2, 447.64)","(576.082458,-507.649811,293.076843)"
"(342.0, 390.0)","(949.0, 448.0)","(575.1312866210938, -508.0693664550781, 292.3776550292969)","(343.41, 393.23)","(951.78, 447.55)","(575.912109,-508.016602,293.021576)"
"(341.0, 390.0)","(950.0, 445.0)","(574.985595703125, -508.51715087890625, 292.4457092285156)","(342.57, 393.53)","(952.52, 447.44)","(575.835571,-508.185272,293.006256)"
"(340.0, 391.0)","(950.0, 444.0)","(574.7680053710938, -508.6191101074219, 292.45166015625)","(341.06, 393.81)","(953.2, 447.48)","(575.604065,-508.413330,292.902252)"
"(339.0, 391.0)","(950.0, 445.0)","(574.5673217773438, -508.6613464355469, 292.2990417480469)","(340.13, 393.84)","(954.47, 447.18)","(575.570862,-508.692322,292.898376)"
"(337.0, 392.0)","(957.0, 443.0)","(575.0906982421875, -509.80072021484375, 292.7181091308594)","(338.51, 393.8)","(955.82, 446.94)","(575.394470,-509.060425,292.812378)"
"(336.0, 392.0)","(955.0, 447.0)","(574.673583984375, -509.3871154785156, 292.3128662109375)","(336.55, 393.83)","(956.66, 446.51)","(575.067688,-509.412354,292.664093)"
"(334.0, 392.0)","(957.0, 447.0)","(574.5092163085938, -509.8572082519531, 292.22235107421875)","(335.19, 394.7)","(957.68, 446.32)","(574.927246,-509.632629,292.658630)"
"(334.0, 392.0)","(960.0, 443.0)","(574.843017578125, -510.50537109375, 292.58160400390625)","(334.63, 394.97)","(958.7, 446.12)","(574.948792,-509.812469,292.695648)"
"(332.0, 397.0)","(958.0, 445.0)","(574.2936401367188, -509.9368591308594, 292.5546569824219)","(333.3, 395.25)","(959.94, 445.82)","(574.827454,-510.112183,292.663727)"
"(330.0, 393.0)","(960.0, 444.0)","(573.9987182617188, -510.8044128417969, 292.1657409667969)","(332.34, 395.43)","(960.71, 445.88)","(574.727600,-510.295563,292.619629)"
"(330.0, 394.0)","(960.0, 444.0)","(574.0256958007812, -510.72247314453125, 292.24969482421875)","(331.04, 395.16)","(962.43, 445.72)","(574.668091,-510.685486,292.573151)"
"(328.0, 394.0)","(963.0, 444.0)","(573.9990844726562, -511.31390380859375, 292.227783203125)","(329.17, 395.44)","(963.98, 445.15)","(574.462646,-511.102783,292.509949)"
"(326.0, 394.0)","(964.0, 444.0)","(573.6918334960938, -511.66143798828125, 292.06597900390625)","(328.04, 395.76)","(964.81, 445.27)","(574.337646,-511.296875,292.459564)"
"(326.0, 394.0)","(966.0, 445.0)","(573.99365234375, -511.8349914550781, 292.1683044433594)","(326.91, 396.21)","(966.12, 445.14)","(574.277710,-511.556396,292.462860)"
"(324.0, 395.0)","(965.0, 445.0)","(573.4337768554688, -511.85662841796875, 291.9510498046875)","(325.35, 396.67)","(967.29, 444.84)","(574.098206,-511.858398,292.413544)"
"(323.0, 395.0)","(966.0, 443.0)","(573.3048706054688, -512.231689453125, 291.97869873046875)","(324.28, 397.14)","(968.31, 444.49)","(574.006409,-512.089600,292.413177)"
"(322.0, 395.0)","(966.0, 445.0)","(573.1258544921875, -512.2040405273438, 291.7889404296875)","(323.35, 397.27)","(969.88, 444.4)","(574.018982,-512.381531,292.428986)"
"(321.0, 396.0)","(965.0, 443.0)","(572.7454833984375, -512.2533569335938, 291.7615661621094)","(323.06, 398.58)","(970.31, 444.3)","(574.048035,-512.366638,292.539368)"
"(320.0, 396.0)","(969.0, 443.0)","(573.0786743164062, -512.8533935546875, 291.9234619140625)","(320.91, 398.56)","(971.25, 444.42)","(573.699463,-512.716553,292.349152)"
"(318.0, 396.0)","(973.0, 445.0)","(573.2321166992188, -513.4260864257812, 291.895263671875)","(318.96, 399.12)","(972.32, 444.39)","(573.426208,-513.022888,292.245453)"
"(316.0, 397.0)","(970.0, 441.0)","(572.3037109375, -513.4837036132812, 291.6861877441406)","(317.51, 399.53)","(974.59, 443.64)","(573.411499,-513.481750,292.296967)"
"(316.0, 397.0)","(975.0, 444.0)","(573.0663452148438, -513.883056640625, 291.922607421875)","(316.62, 399.71)","(974.59, 443.62)","(573.216187,-513.568481,292.209381)"
"(314.0, 397.0)","(974.0, 443.0)","(572.455322265625, -514.0559692382812, 291.6572265625)","(315.5, 400.01)","(976.44, 443.07)","(573.217834,-513.933960,292.253082)"
"(313.0, 398.0)","(975.0, 441.0)","(572.35205078125, -514.3482055664062, 291.7679443359375)","(314.61, 400.08)","(977.67, 442.95)","(573.188049,-514.186646,292.245148)"
"(311.0, 398.0)","(979.0, 441.0)","(572.456298828125, -515.0601196289062, 291.8113098144531)","(312.45, 400.38)","(978.75, 443.14)","(572.864990,-514.523254,292.086761)"
"(308.0, 398.0)","(978.0, 443.0)","(571.6886596679688, -515.1360473632812, 291.3195495605469)","(309.89, 400.52)","(980.6, 442.96)","(572.545105,-515.037354,291.934753)"
"(308.0, 398.0)","(979.0, 440.0)","(571.7577514648438, -515.4667358398438, 291.49761962890625)","(308.77, 400.69)","(982.04, 442.71)","(572.491394,-515.342163,291.927185)"
"(306.0, 399.0)","(978.0, 441.0)","(571.2211303710938, -515.418212890625, 291.2440185546875)","(307.08, 400.84)","(983.66, 442.17)","(572.326294,-515.754517,291.874115)"
"(304.0, 399.0)","(979.0, 443.0)","(570.955078125, -515.6254272460938, 291.0069274902344)","(305.32, 400.78)","(983.65, 442.01)","(571.922546,-515.966797,291.668488)"
"(304.0, 400.0)","(981.0, 441.0)","(571.21337890625, -515.9262084960938, 291.3021240234375)","(304.28, 401.54)","(985.8, 441.73)","(572.000122,-516.302734,291.769897)"
"(303.0, 399.0)","(987.0, 441.0)","(571.7855224609375, -516.8505249023438, 291.5126953125)","(303.81, 401.83)","(987.46, 441.49)","(572.125977,-516.550720,291.862732)"
"(301.0, 400.0)","(988.0, 439.0)","(571.4535522460938, -517.25341796875, 291.50469970703125)","(302.22, 402.14)","(988.81, 441.28)","(571.957031,-516.882629,291.803589)"
"(299.0, 400.0)","(987.0, 441.0)","(570.9108276367188, -517.2173461914062, 291.1296081542969)","(300.34, 402.35)","(990.16, 441.06)","(571.718872,-517.255798,291.702026)"
"(298.0, 401.0)","(986.0, 445.0)","(570.670654296875, -516.8486938476562, 290.8847351074219)","(298.24, 402.51)","(992.35, 441.1)","(571.550598,-517.741882,291.618439)"
"(296.0, 401.0)","(988.0, 441.0)","(570.3994750976562, -517.5936279296875, 290.93212890625)","(296.76, 402.73)","(993.26, 441.09)","(571.346741,-518.001160,291.526367)"
"(295.0, 401.0)","(989.0, 439.0)","(570.2633056640625, -517.9656982421875, 290.95526123046875)","(295.99, 402.89)","(994.93, 440.86)","(571.400879,-518.293518,291.572479)"
"(294.0, 402.0)","(993.0, 441.0)","(570.6619873046875, -518.3442993164062, 291.12530517578125)","(294.94, 403.15)","(996.04, 440.78)","(571.320984,-518.530518,291.550293)"
"(292.0, 402.0)","(993.0, 436.0)","(570.0902099609375, -518.9133911132812, 291.0694580078125)","(293.37, 403.47)","(997.47, 440.67)","(571.167908,-518.861755,291.495056)"
"(290.0, 402.0)","(996.0, 439.0)","(570.117919921875, -519.294921875, 290.93182373046875)","(292.11, 403.48)","(997.9, 440.6)","(570.939453,-519.059021,291.379639)"
"(289.0, 402.0)","(1001.0, 440.0)","(570.5977172851562, -519.9459838867188, 291.11944580078125)","(291.52, 405.43)","(1000.7, 440.54)","(571.246277,-519.311218,291.671204)"
"(287.0, 402.0)","(997.0, 440.0)","(569.597412109375, -519.6831665039062, 290.611328125)","(289.02, 403.71)","(1002.65, 440.39)","(570.888977,-519.978271,291.367554)"
"(286.0, 402.0)","(996.0, 440.0)","(569.2341918945312, -519.673583984375, 290.4256591796875)","(288.03, 403.9)","(1002.82, 440.44)","(570.693970,-520.090698,291.276978)"
"(286.0, 402.0)","(1001.0, 441.0)","(569.939453125, -520.2125244140625, 290.7301940917969)","(286.99, 404.21)","(1003.91, 440.11)","(570.607544,-520.336853,291.267059)"
